key_conf,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,duration
0.54,25.407,-18.514,-16.859,-194.953,-5.827,5.739,13.321,-38.969,-14.622,-0.247,12.485,-9.376,0.2249400000000037
0.54,37.05,-71.37,-27.241,-36.399,8.237,-38.68,30.03,-0.979,-32.23,-16.346,1.518,36.262,0.1880299999999977
0.54,36.076,-25.807,-47.878,4.719,31.911,-63.438,9.571,80.906,-27.999,-0.895,-8.223,28.477,0.5156900000000064
0.54,35.04,-20.381,-3.459,-129.744,3.662,29.993,36.747,-21.774,-54.774,44.372,-32.454,23.684,0.43718999999998687
0.54,39.313,-84.662,-56.534,-27.237,-8.956,-13.512,14.629,-0.915,-14.475,-13.297,-19.641,25.744,0.5611800000000073
0.54,36.091,-116.336,-59.727,-77.541,-17.652,-33.158,-34.956,19.132,10.69,-7.399,-7.119,4.559,0.2833100000000002
0.54,35.275,-97.848,-76.418,-29.242,3.346,-50.8,-36.214,-13.723,-10.772,4.64,-11.891,8.867,0.40756999999999266
0.54,34.924,-107.383,-30.589,-48.464,-23.396,-37.008,-3.508,14.659,-24.557,-11.789,2.687,15.578,0.32770999999999617
0.54,36.153,-34.911,-27.471,-68.472,-18.785,-21.258,-13.977,-4.669,-22.672,-15.754,-7.564,2.707,0.3807299999999998
0.54,39.775,-101.094,45.334,-144.899,28.75,-3.726,40.722,-1.776,-25.688,13.172,1.009,2.346,0.3018999999999892
0.54,45.509,-83.751,-24.533,-16.592,51.812,-38.968,1.007,15.233,1.977,-6.06,-16.362,21.339,0.3809500000000128
0.54,40.023,74.379,-88.565,-12.011,38.958,-34.96,-1.142,-36.846,7.539,-27.727,-11.878,25.662,0.19918000000001257
0.54,44.321,-66.113,-5.951,-50.49,1.306,-5.664,15.004,-2.859,-27.608,14.11,19.326,16.921,0.16073000000000093
0.54,45.959,-83.897,12.986,0.54,25.871,-37.94,20.605,-9.839,-32.064,-15.089,-2.594,37.542,0.23877999999999133
0.54,44.737,-80.746,-20.379,2.1,33.313,-55.852,4.908,-12.363,-22.77,-0.453,2.347,42.344,0.5705700000000036
0.54,42.836,-106.306,-54.474,-33.241,41.787,-42.926,-16,-4.793,-14.407,1.572,3.315,30.042,0.3637200000000007
0.54,41.05,-100.731,-69.336,-16.864,35.356,-5.932,-34.502,7.168,12.673,-25.097,-6.213,10.361,0.6099800000000073
0.54,40.014,-3.882,-34.724,-56.298,-6.471,7.909,-19.431,16.047,-2.377,-27.971,-3.204,-0.263,0.40307999999998856
0.54,45.465,-79.482,17.903,-102.045,52.909,24.645,44.867,-9.777,-2.828,21.693,20.987,9.589,0.24121999999999844
0.54,49.84,-108.979,37.28,12.65,57.461,-22.499,13.388,41.311,-6.523,-9.84,-30.809,8.46,0.4004500000000064
0.54,44.228,25.063,-50.787,-17.291,86.83,-41.502,25.355,-22.614,-10.636,-39.735,-4.612,11.096,0.23873000000000388
0.54,47.116,-83.32,-17.046,-41.446,-14.974,-20.897,2.042,1.769,-19.712,-15.65,15.304,-23.303,0.10943000000000325
0.54,47.943,-85.547,11.367,-21.459,13.088,-22.569,-5.308,-2.383,-28.394,-15.316,-19.708,5.003,1.092649999999992
0.54,44.37,-134.517,5.742,-12.909,44.1,-39.306,-17.765,-1.088,-24.241,-16.713,4.65,18.849,0.7426800000000071
0.54,41.696,-131.952,-5.898,-4.948,24.271,-47.51,-27.499,-16.146,-24.458,-4.51,-9.073,24.894,0.3592299999999966
0.54,39.212,-162.784,-25.388,-40.976,34.488,-37.869,-19.723,7.683,-19.949,-17.371,3.403,10.661,0.15273999999999432
0.54,40.438,-98.401,-68.846,11.724,29.157,-17.945,-20.405,-37.144,-20.02,-9.762,-33.702,13.951,0.5269800000000089
0.54,35.223,-109.899,-49.937,15.356,-4.584,2.963,-26.738,-9.922,0.89,-17.28,-16.196,9.597,0.2851699999999937
0.54,29.36,-66.452,-82.981,41.491,6.955,-83.162,-16.803,-32.311,-3.007,26.156,-33.879,32.197,0.408440000000013
0.54,29.286,15.63,-28.279,33.518,-30.856,-62.607,16.95,-13.555,-16.315,13.854,-46.366,8.302,0.005859999999984211
0.068,29.286,15.63,-28.279,33.518,-30.856,-62.607,16.95,-13.555,-16.315,13.854,-46.366,8.302,0.22362000000001103
0.068,26.168,-13.499,-42.839,-66.265,-9.827,-27.409,16.071,-45.162,-15.225,6.6,-21.454,-4.076,0.1700700000000097
0.068,23.54,-118.496,-161.398,55.55,0.723,-73.199,-29.179,48.358,-3.108,-5.662,-33.188,-0.428,2.791560000000004
0.068,9.659,-10.142,-120.388,-65.453,13.362,-48.912,-2.214,19.961,-22,7.109,-3.35,-5.571,0.1873899999999935
0.068,9.31,-2.665,-116.962,-65.943,9.662,-48.678,-1.578,13.062,-25.285,7.106,-5.57,-10.068,0.42150000000000887
0.068,8.801,-2.199,-123.218,-78.346,12.76,-53.513,0.538,11.125,-24.051,2.11,-3.534,-8.849,0.5000900000000001
0.068,8.902,1.259,-119.29,-65.709,9.781,-50.361,-5.536,16.488,-26.661,-2.719,-10.415,-8.941,0.5004500000000007
0.068,7.618,31.284,-105.781,-63.732,4.977,-45.478,0.936,8.228,-24.995,1.377,-12.401,-6.041,0.5962399999999946
0.068,6.462,32.108,-127.621,-66.581,14.494,-60.95,-12.62,21.747,-17.162,-8.407,-7.026,-8.724,1.2587300000000141
0.068,2.974,108.035,-73.053,-30.852,24.181,-65.449,-4.042,41.572,-17.564,-20.838,5.908,-13.286,3.8434000000000026
0,27.012,70.093,163.424,-320.147,86.634,205.192,91.015,-60.717,-26.834,61.928,-72.633,10.365,0.49905
0,41.663,-36.871,94.066,62.777,23.482,-38.018,7.432,5.434,-15.758,-10.633,-14.656,7.992,0.37215
0,45.98,22.721,54.701,47.625,51.593,28.038,-0.07,-39.844,-4.261,-11.725,33.83,19.101,0.4287099999999999
0,44.727,17.065,86.85,81.614,41.907,-27.874,-7.956,-35.749,-25.274,-5.108,-22.848,20.781,0.4182300000000001
0,42.216,-40.393,96.404,22.674,33.976,-24.85,4.161,13.785,-16.356,-20.805,1.557,26.572,0.4066200000000002
0,43.56,24.464,79.594,57.417,64.028,2.614,-27.429,-36.667,-14.023,-22.247,10.988,13.493,0.41137999999999986
0,46.289,2.784,66.907,70.133,51.924,5.236,-28.352,-36.987,-5.702,0.451,-8.601,-4.095,0.41293000000000024
0,40.352,-60.067,97.734,57.736,59.373,-40.602,-15.319,-9.226,2.541,-8.602,-12.659,-7.38,0.42425999999999986
0,44.821,-26.33,46.059,54.649,26.973,-37.408,-18.164,-9.559,-15.992,17.542,7.064,0.387,0.4329700000000001
0,45.481,-6.082,76.085,88.55,82.585,-34.205,-31.362,-28.369,9.978,10.413,-25.089,-4.313,0.4206800000000004
0,44.105,-12.014,130.936,43.872,54.041,-11.139,-32.852,-14.656,-31.896,-1.317,13.093,0.211,0.2022700000000004
0,42.899,38.973,107.575,36.27,68.246,-33.86,-62.834,-21.427,-37.345,-10.664,-11.213,6.896,0.19718999999999998
0,41.473,42.804,108.375,98.444,69.148,-50.339,-7.07,-41.102,-23.031,-2.727,-29.921,25.3,0.5514700000000001
0,36.953,-75.452,162.586,16.142,45.246,-37.414,74.333,20.056,-15.543,-8.277,13.401,17.42,0.1283000000000003
0,39.385,-47.41,190.108,33.139,53.413,-38.346,86.211,20.772,-13.293,-3.336,7.309,13.207,0.15033999999999992
0,41.602,-26.556,211.868,40.431,59.822,-39.065,97.577,20.23,-9.998,1.585,4.718,7.097,0.19193000000000016
0,43.704,-18.53,217.229,54.671,62.806,-41.09,98.949,18.774,-8.311,-0.686,0.716,6.106,0.07514999999999983
0,45.27,-33.765,196.081,43.753,50.316,-41.123,96.572,15.838,-13.735,0.091,3.74,18.632,0.1099300000000003
0,52.614,35.246,75.242,24.272,37.833,-8.384,42.153,25.125,8.034,5.724,2.625,13.906,0.48948000000000036
0,50.227,45.007,8.272,-19.091,-5.996,-31.285,10.767,2.198,2.924,4.663,-8.548,-0.786,0.37038999999999955
0,49.752,32.805,3.251,-6.032,-24.864,-45.814,-13.979,-10.261,-18.723,15.23,-3.08,0.989,0.17410000000000014
0,48.679,29.627,6.749,-24.706,-35.189,-24.555,0.163,-15.19,-13.305,-12.913,-17.785,4.613,0.62399
0,48.429,19.07,-10.354,-12.297,-21.505,-1.615,-9.579,-24.233,-5.396,-13.037,-17.547,3.093,0.4076599999999999
0,47.099,-30.475,11.78,5.36,14.405,2.861,-2.464,-13.57,1.153,3.606,-25.01,-9.059,0.4494800000000003
0,42.942,-42.427,34.82,14.039,19.907,-23.072,-10.945,4.369,-6.572,-12.75,-0.93,9.469,0.03486000000000011
0.364,42.942,-42.427,34.82,14.039,19.907,-23.072,-10.945,4.369,-6.572,-12.75,-0.93,9.469,0.3994699999999991
0.364,43.508,-25.419,43.673,27.136,18.049,-9.787,-0.659,-38.591,-25.843,9.368,-10.246,38.386,0.4113799999999994
0.364,44.87,-58.274,-8.636,73.335,32.891,-27.249,-38.893,-35.929,3.644,2.36,-31.832,3.958,0.8126099999999994
0.364,43.332,-39.636,-0.016,100.362,18.416,-24.581,-19.15,-13.14,-0.379,-9.11,-20.038,2.2,1.138910000000001
0.364,35.703,-112.413,39.728,-22.151,7.096,-15.593,11.169,3.842,-15.483,-0.835,-1.885,-2.677,0.09741
0.364,47.583,-3.388,20.842,-23.74,10.004,42.139,6.537,12.108,-6.418,-3.197,13.12,1.863,0.2097099999999994
0.364,48.954,21.576,4.96,-5.983,-8.21,-24.586,18.875,-1.182,-0.624,-4.01,3.554,6.477,0.23850000000000016
0.364,48.975,1.744,3.428,24.876,-6.998,-42.837,11.491,-18.727,-10.576,3.257,-23.007,15.117,0.6171399999999991
0.364,46.253,-35.277,-35.907,0.266,-8.509,-45.606,22.204,-21.329,-33.968,-15.521,-9.95,-6.324,0.18103999999999942
0.364,47.357,-3.055,-68.968,8.633,6.496,-47.714,-12.782,-41.114,-26.137,14.127,-39.146,2.264,0.3842599999999994
0.364,46.48,-35.187,-65.12,-18.517,14.303,-4.039,-2.507,-8.471,-27.313,-16.264,-26.533,-7.295,0.2153299999999998
0.364,49.506,-18.228,-11.626,-24.142,37.776,1.788,51.213,-29.473,-32.843,18.102,19.948,15.559,0.9193700000000007
0.364,42.269,-62.57,-29.219,-29.486,9.735,-33.542,-17.918,43.486,-13.637,-23.3,8.377,21.484,0.1613199999999999
0.364,42.815,-13.619,34.713,26.524,5.57,-19.688,19.38,-17.01,-7.092,8.083,-3.66,4.006,0.4171899999999997
0.364,47.258,29.398,46.619,29.15,15.68,-33.627,2.691,-16.542,-12.537,9.776,-7.433,-10.206,0.18094999999999928
0.364,45.935,-0.922,62.796,28.969,11.513,-36.554,19.924,-7.764,-3.237,7.22,-10.961,4.914,0.2148299999999992
0.364,43.62,-49.558,52.834,45.195,15.192,-47.696,24.019,-11.405,2.565,6.858,-17.018,-25.147,0.2093399999999992
0.364,40.565,-95.277,52.617,-2.423,7.235,-24.527,35.643,9.767,5.203,-3.897,-21.348,-6.014,0.17024999999999935
0.364,40.52,-57.587,27.696,-40.182,2.382,-18.402,32.246,41.104,4.881,-24.76,-16.093,8.503,0.4548299999999994
0.364,47.754,-0.401,42.189,11.817,65.116,71.31,19.634,2.9,11.694,4.987,0.436,-10.788,0.4253999999999998
0.364,47.177,-24.281,40.646,11.326,59.216,12.715,13.234,3.852,3.366,15.307,-31.749,16.354,0.41184000000000154
0.364,46.322,23.307,18.384,4.219,51.08,45.149,7.529,-9.744,-9.918,-29.851,-0.192,-9.003,0.46521999999999863
0.364,42.853,-81.177,-4.259,26.705,-3.474,-8.509,-2.147,2.938,-43.502,-29.559,-7.533,1.895,0.20226999999999862
0.364,45.22,-6.769,42.027,-38.066,64.403,32.65,11.045,12.825,-23.258,1.126,-31.006,-14.949,0.4751000000000012
0.364,50.563,32.414,8.383,46.238,43.044,-23.983,-46.778,-36.708,-9.21,-8.42,-2.788,1.289,0.2342000000000013
0.364,48.668,-44.082,69.897,-37.468,46.009,-27.196,38.141,17.797,-17.885,-19.605,15.937,17.543,0.22998000000000118
0.364,48.117,-21.876,18.845,76.371,41.136,-18.323,11.368,-0.101,-37.037,-25.662,-43.151,30.932,0.6977800000000016
0.364,38.846,-114.38,51.656,-6.257,4.248,-44.217,5.021,0.455,-31.092,0.823,10.43,15.379,0.08086000000000126
0.364,44.593,-84.485,11.41,-25.641,35.639,-24.688,6.365,24.431,-28.442,-0.2,34.734,19.934,0.11518999999999835
0.364,48.411,-6.511,21.624,26.203,5.8,-38.832,-12.611,-6.321,-28.618,-2.164,-20.046,11.282,0.4138300000000008
0.364,44.591,-21.763,19.493,-15.297,-3.35,-23.133,-25.208,-15.358,-11.849,-0.595,1.937,-0.776,0.22612000000000165
0.364,45.401,-34.284,2.224,-23.161,32.12,-18.805,7.236,-19.829,-12.3,2.123,-21.186,2.961,0.21455999999999875
0.364,46.67,-18.465,2.166,29.633,13.997,-60.344,-14.488,-6.119,2.998,6.225,-16.853,6.362,0.49333000000000027
0.364,41.762,16.021,31.041,-1.719,9.079,-24.125,-25.305,-1.715,2.436,-25.313,-14.09,-18.647,0.33101999999999876
0.364,44.875,-61.997,12.271,10.262,27.371,-13.448,5.64,-6.736,-19.384,11.464,21.428,10.569,0.2520200000000017
0.364,44.721,-83.283,1.719,-24.124,34.086,-35.795,-22.209,-15.557,-21.161,-6.245,-5.131,1.41,0.1657100000000007
0.364,49.371,-8.222,28.519,-22.206,0.451,-25.185,-28.408,15.445,-34.91,-5.505,12.091,-3.244,0.18567000000000178
0.364,49.721,21.605,11.462,-12.838,4.131,-25.935,-30.561,-12.459,-32.45,-14.133,-1.092,0.421,0.2260300000000015
0.364,50.64,25.675,20.192,41.136,36.695,-12.032,-37.501,-7.762,-8.002,-10.502,-38.71,-3.968,0.4018599999999992
0.364,51.275,-3.278,85.999,20.962,84.907,-12.627,-9.986,-5.054,1.56,-2.445,29.319,-2.659,0.09818999999999889
0.364,50.15,62.454,57.452,31.942,57.881,-31.79,-56.613,81.247,-5.471,-2.57,-11.612,14.791,0.3366000000000007
0.364,49.383,42.92,6.746,26.575,44.23,-28.301,-36.445,-22.101,-23.952,10.797,-25.989,-14.378,0.3892099999999985
0.364,49.49,21.039,78.927,2.787,75.943,14.687,15.635,16.273,29.658,-4.382,13.52,-6.2,0.15098000000000056
0.364,50.13,4.937,71.295,38.982,63.267,-21.824,4.795,-3.507,-8.672,-0.415,-26.393,11.239,0.2495200000000004
0.364,47.649,-47.433,44.82,17.713,52.518,-13.392,6.068,-11.653,-7.682,6.438,21.162,9.753,0.5280699999999996
0.364,46.411,-53.013,88.132,0.111,105.179,-45.43,14.828,1.946,-0.729,-1.151,4.175,27.413,0.3252600000000001
0.364,46.518,-36.279,58.433,56.687,94.09,-36.108,1.069,-8.048,-8.116,-1.403,-26.393,22.755,0.8358699999999999
0.364,44.222,-21.63,17.108,16.644,3.853,57.904,-3.589,-11.033,-20.367,6.863,14.97,5.06,0.2911600000000014
0.364,41.186,-43.272,-6.449,-17.363,-26.154,-27.378,2.211,3.807,-11.312,1.153,-15.269,4.06,0.3488900000000008
0.364,41.662,-40.37,0.565,-35.336,-31.843,-43.378,4.939,-10.703,-24.447,14.355,-14.367,2.339,0.1954199999999986
0.364,47.502,-14.726,7.943,-11.217,18.34,26.128,12.006,-3.204,-16.503,13.289,-26.986,2.831,0.39170000000000016
0.364,45.643,63.918,-62.293,-11.803,40.552,-19.791,19.928,-55.368,-37.688,-8.795,-28.662,20.453,0.24662000000000006
0.364,50.403,12.227,24.68,-19.323,76.267,14.602,8.903,-8.147,-9.582,12.977,30.306,10.301,0.23849999999999838
0.364,48.698,-23.616,29.614,73.248,56.58,-22.573,-2.103,10.488,-16.068,-2.458,-50.69,20.281,0.8188199999999988
0.364,42.117,-44.261,5.718,49.778,-23.924,31.17,16.563,6.896,-21.648,-12.752,5.743,1.243,0.42457999999999885
0.364,42.348,-30.755,15.58,0.774,-2.816,23.756,6.546,7.033,-3.045,0.306,9.375,-2.362,0.183720000000001
0.364,42.229,-22.701,36.319,-19.694,5.339,-21.358,0.781,-4.72,-2.71,-5.89,2.008,1.399,0.2102499999999985
0.364,43.937,-42.403,26.092,31.388,-3.851,13.489,-3.401,-0.529,-17.889,-18.904,-10.04,11.302,0.4301099999999991
0.364,41.877,-58.279,-11.225,56.799,-12.632,14.775,6.209,-13.121,1.426,-23.486,4.308,6.736,0.18014000000000152
0.364,37.25,-113.453,13.624,-13.512,-19.061,-29.409,23.925,4.923,-16.462,-9.581,2.668,15.037,0.2085700000000017
0.364,44.724,-23.453,0.235,13.194,1.949,41.386,19.345,4.901,-7.225,-17.386,16.681,-6.734,0.42295000000000016
0.364,47.023,-26.68,-5.552,17.307,-1.82,-1.241,-15.191,7.027,-17.621,0.593,5.581,4.869,0.22675999999999874
0.364,44.268,-22.89,-14.683,10.31,20.708,-21.728,-16.327,9.065,-19.586,-12.754,1.7,6.49,0.20372000000000057
0.364,47.332,-16.803,10.92,1.342,16.295,-3.406,12.669,40.573,-44.316,10.969,17.763,-3.258,0.5394600000000018
0.364,46.157,137.945,-70.208,-64.53,56.602,-36.412,47.712,13.85,-17.267,-42.3,16.943,16.099,0.10367000000000104
0.364,49.889,-31.016,45.077,8.56,67.522,-52.17,26.143,-10.739,-7.658,14.397,-16.185,-6.504,0.20322000000000173
0.364,48.188,-91.711,58.087,29.04,23.566,-42.31,34.181,8.472,-20.585,0.037,-10.056,-8.484,0.19210999999999956
0.364,50.972,-8.438,59.321,-3.662,46.89,5.884,3.767,23.858,-13.047,-5.963,-13.682,-42.99,0.3023099999999985
0.364,47.188,134.041,-61.635,-41.763,45.962,-26.458,30.952,-28.248,-15.02,-41.263,-8.685,26.307,0.13932000000000144
0.364,47.677,-52.92,27.195,-27.001,26.575,-33.703,-2.963,13.241,-11.063,1.649,-21.381,11.348,0.1734700000000018
0.364,50.616,-2.249,34.223,-20.854,48.448,-8.319,39.976,30.505,-18.838,-10.733,2.325,9.625,0.23799999999999955
0.364,49.65,17.592,10.953,-9.339,41.822,-33.406,32.032,13.765,-40.034,-10.015,-28.612,-13.864,0.5786399999999965
0.364,46.027,-7.873,11.731,8.588,-11.419,17.321,10.67,-14.088,-18.255,10.542,16.167,5.341,0.3734699999999975
0.364,43.762,-35.999,6.269,-21.494,-2.694,-27.429,30.837,-0.373,-27.391,-21.603,-30.33,3.701,0.25301999999999936
0.364,40.937,-83.015,5.942,2.204,-14.003,-10.278,38.376,11.151,-5.852,-24.078,-20.827,1.437,0.2114699999999985
0.364,46.271,-59.562,12.034,-32.283,3.456,31.33,27.607,13.621,-12.423,4.885,-7.07,-5.553,0.15288000000000324
0.364,45.587,-76.625,8.52,11.393,38.213,-31.261,26.618,7.848,2.758,-0.862,-23.259,-2.671,0.24743999999999744
0.364,43.016,-55.792,-0.87,-45.438,7.927,9.937,-9.663,40.236,-25.617,-15.873,-1.194,0.721,0.4110200000000006
0.364,43.685,-5.26,-19.065,-21.314,27.791,36.377,28.746,-21.108,-30.774,-5.07,-15.691,4.133,0.43496999999999986
0.364,47.195,3.243,6.972,-57.951,21.714,49.161,17.415,-16.102,-40.962,21.153,-18.035,-20.458,0.3734699999999975
0.364,47.907,37.257,-23.519,-55.961,37.7,6.25,25.324,-39.014,-11.629,-12.016,-31.406,1.863,0.46847999999999956
0.364,49.099,18.627,-8.546,-20.513,27.07,23.979,5.293,31.925,-6.634,-10.277,-24.646,-4.857,0.4095700000000022
0.364,49.716,32.611,-16.755,-31.032,-3.244,31.144,0.833,8.412,-19.194,1.446,14.644,-4.749,0.12543999999999755
0.364,49.134,22.081,-25.669,-10.192,13.361,-27.728,16.16,2.321,-8.801,-6.232,-25.39,21.263,0.24448999999999899
0.364,45.549,24.386,-71.159,-2.634,18.062,-15.57,14.274,-61.337,-37.877,5.311,-19.431,11.699,0.2611800000000031
0.364,48.852,-45.683,8.894,-45.379,81.564,-58.063,52.083,40.353,-17.06,-6.979,5.885,-10.626,0.2029500000000013
0.364,50.186,-22.544,-3.006,31.306,59.839,-42.923,19.667,-6.997,-25.207,-8.95,-27.947,-5.472,0.21473999999999904
0.364,45.101,-84.832,0.353,-53.859,79.181,-33.297,19.867,22.648,-10.606,-11.903,1.591,-10.534,0.19051999999999936
0.364,47.487,-51.247,-1.868,7.601,86.904,-33.322,8.06,8.972,-16.608,-3.909,-5.753,-22.546,0.2964600000000033
0.364,46.152,-61.733,5.336,-28.358,106.419,-63.177,24.806,8.336,-5.038,1.702,-5.233,10.179,0.14562000000000097
0.364,48.825,-54.521,4.459,22.788,38.814,-31.057,16.724,1.877,-14.838,3.481,7.353,-3.374,0.4171400000000034
0.364,46.893,-62.141,3.893,5.042,70.565,-17.295,12.994,13.437,-1.144,-3.452,-22.522,3.807,0.4084399999999988
0.364,51.433,51.456,-3.743,-60.414,-18.768,14.35,5.753,43.06,-7.418,7.827,30.428,2.413,0.4637600000000006
0.364,51.867,59.52,-34.465,-14.717,9.071,-77.042,-16.076,30.13,-1.873,-17.86,8.638,22.937,0.2834000000000003
0.364,50.815,97.896,-19.67,-43.524,27.634,-39.346,-23.987,-12.309,17.919,8.73,-3.007,3.883,0.08852999999999867
0.364,50.569,-13.336,-34.014,-0.463,-25.334,-42.332,-5.906,-2.053,-11.585,-6.329,-23.962,12.17,0.3942400000000035
0.364,49.808,-6.999,-43.908,-39.533,11.432,-70.284,-3.741,13.273,-23.727,-9.036,-15.436,0.829,0.1918799999999976
0.364,49.281,33.023,-51.967,-44.764,24.24,-54.182,-35.185,45.944,-26.764,5.122,-8.331,-26.578,0.22082000000000335
0.364,52.613,37.219,0.285,-57.254,-34.047,-18.51,-16.139,13.934,-35.45,20.356,8.443,-21.201,0.12154000000000309
0.364,53.734,113.123,-17.822,-15.16,-2.586,-32.16,-58.653,35.09,-12.771,-19.302,-5.749,-17.875,0.3172799999999967
0.364,54.515,67.344,-5.755,-29.939,42.326,-40.495,-19.271,-0.198,10.644,19.292,0.164,2.35,0.4307900000000018
0.364,53.499,50.82,-23.325,25.037,-3.662,-51.455,-35.08,7.272,-22.241,-4.941,-30.299,1.913,0.38915999999999684
0.364,50.325,66.273,4.112,-54.599,-25.987,-8.818,-12.224,14.627,-17.348,24.186,-3.163,-6.529,0.2497499999999988
0.364,51.301,107.248,-5.748,-30.165,-30.195,-33.58,-63.588,-14.674,-7.863,8.886,-8.896,-19.268,0.19156000000000262
0.364,51.022,53.321,-11.544,-2.356,-13.576,-28.37,-46.029,25.224,-18.848,18.473,-8.355,-5.413,0.3987300000000005
0.364,51.117,-1.634,3.73,1.678,37.938,2.366,-0.089,10.71,-9.115,16.443,-8.776,-13.119,0.36113000000000284
0.364,48.595,54.863,-10.491,-75.442,13.778,46.352,4.297,8.738,-2.074,-36.179,-38.84,1.854,0.44666999999999746
0.364,47.869,34.442,-19.89,-14.262,-1.157,20.086,-2.185,-7.517,-24.756,-0.781,14.131,-4.981,0.34566999999999837
0.364,48.351,4.555,24.325,-94.98,-3.572,-14.075,20.899,-36.601,-12.734,6.177,0.173,-5.952,0.23586999999999847
0.364,52.684,3.322,14.187,-11.949,34.293,-38.176,-3.568,-5.025,1.751,1.065,-16.493,-27.457,0.4119699999999966
0.364,52.734,50.578,17.876,-29.377,9.698,-20.742,-43.533,-4.057,-13.678,-0.709,-23.095,-40.111,0.2497499999999988
0.364,54.287,39.982,-20.247,19.316,25.198,-46.291,-18.508,-2.399,1.436,-1.732,-34.191,-3.156,0.3544699999999992
0.364,49.95,-4.651,31.58,-83.241,-13.219,16.072,29.665,-2.5,-0.572,-3.118,-11.296,-11.194,0.551160000000003
0.364,52.795,25.841,56.006,-15.419,33.316,-38.052,24.048,10.638,6.853,-8.771,-0.988,17.978,0.11619000000000312
0.364,53.653,42.746,42.99,-13.065,27.087,-34.704,28.97,3.399,-9.847,-2.461,-7.432,25.728,0.6150999999999982
0.364,52.51,54.42,-44.618,33.234,0.033,-78.959,-9.278,7.799,-21.394,-14.083,-9.192,9.431,0.18992999999999682
0.364,47.109,60.214,-51,5.942,-11.27,-35.672,11.311,-32.393,-18.179,-6.611,-34.646,12.734,0.19142999999999688
0.364,49.917,21.77,-17.952,-15.876,15.851,-11.564,-15.976,0.534,-16.105,8.153,-20.622,2.112,0.21065999999999718
0.364,52.369,70.198,-7.981,-51.03,-21.844,-10.273,-53.721,-0.035,-13.852,-0.665,9.387,-15.177,0.19704999999999728
0.364,54.32,37.513,30.188,-22.548,6.773,-33.843,-1.005,17.184,3.683,18.225,0.249,-19.812,0.45909000000000333
0.364,50.196,97.591,-38.327,1.829,-23.544,1.404,-25.294,-26.508,-23.181,-32.89,-41.223,-16.264,0.3171000000000035
0.364,51.009,42.284,15.091,-41.019,7.101,69.098,23.082,-2.081,-10.864,-16.251,-6.249,1.976,0.46050000000000324
0.364,51.088,40.201,-14.891,-8.615,32.164,-28.97,-8.978,6.317,-9.399,12.604,0.876,0.63,0.17940999999999718
0.364,52.077,26.105,21.819,-49.755,72.784,-25.338,-0.096,19.417,34.082,11.002,4.846,0.371,0.1923400000000015
0.364,54.44,69.532,15.109,-9.78,58.385,-37.285,3.326,-19.308,34.514,16.791,-16.073,-3.264,0.4413199999999975
0.364,50.335,26.463,-27.478,-45.036,-7.203,-35.606,-24.007,34.355,-26.037,3.998,-1.643,0.237,0.40023000000000053
0.364,52.653,60.943,-13.146,-24.796,35.162,12.284,24.937,-35.273,-40.108,25.795,-26.089,6.176,0.43016000000000076
0.364,50.803,7.237,-2.144,-37.565,26.588,-15.012,-25.33,29.143,-3.378,-18.045,-7.239,-13.717,0.39858999999999867
0.364,52.079,63.402,-43.606,6.272,31.026,-42.408,-9.763,10.333,-31.083,12.043,4.785,-6.273,0.4310699999999983
0.364,51.65,47.742,-20.903,-35.537,4.047,-28.532,-17.389,-2.459,-27.623,29.959,-13.051,-2.615,0.38821000000000083
0.364,52.349,12.245,7.808,-31.323,30.274,26.972,-1.648,-20.34,4.574,-7.237,5.427,9.754,0.4358300000000028
0.364,53.081,-6.951,23.449,-34.528,20.667,-38.812,25.906,20.977,23.133,3.886,6.92,1.211,0.1283900000000031
0.364,54.367,42.567,37.424,-2.535,42.357,-52.323,25.224,6.185,14.278,10.126,-4.524,22.78,0.08644000000000318
0.364,55.26,66.153,25.903,-15.996,49.385,-27.115,18.152,-2.838,11.502,-6.691,0.649,34.207,0.6265300000000025
0.364,54.828,56.868,-2.211,-16.434,27.441,-58.55,-1.698,2.666,17.487,8.976,-8.393,27.346,0.11663999999999675
0.364,54.345,77.527,11.838,-5.845,44.416,-25.967,-8.277,-9.328,14.107,6.594,-8.115,33.977,0.1672099999999972
0.364,53.44,66.565,13.699,-28.988,23.668,-21.102,23.703,-1.71,20.536,1.469,-13.229,23.346,0.28032000000000323
0.364,52.984,66.371,25.005,-5.404,6.791,-34.166,34.203,-7.193,8.476,16.412,-19.785,20.695,0.24277000000000015
0.364,54.41,11.513,12.79,-11.288,16.767,-40.949,16.051,-0.859,17.006,8.406,-10.477,-0.202,0.23351000000000255
0.364,54.345,22.829,26.208,16.591,25.938,-25.657,14.784,12.034,16.681,-7.116,-18.785,-10.266,0.14820999999999884
0.364,53.826,73.015,27.589,-51.759,18.952,-22.042,25.57,-3.416,8.314,5.967,1.3,-1.25,0.4659899999999979
0.364,55.416,55.029,26.717,-9.577,25.803,-21.405,-5.545,17.426,-18.711,16.446,-17.317,8.22,0.20353999999999672
0.364,55.873,34.542,44.412,-12.926,19.898,-28.126,12.044,5.06,-17.937,18.632,-10.986,4.966,0.16281000000000034
0.364,55.375,26.887,28.107,6.191,12.833,-25.496,21.297,-8.163,-8.834,-4.075,-8.089,17.401,0.43388000000000204
